task_name,name,instruction,explicit_shader_terms,shader_file_count,shader_files,candidate,category
task_0250,Tilemap Chaser Goal Variant A,"Restore the chase setup in `res://main.tscn` so the existing `Chaser` `CharacterBody2D` is configured for obstacle-aware movement toward the existing `Goal` `Area2D`. Recreate `res://Chaser.gd`, attach it back to `Chaser`, export a `goal: Node2D`, assign it to `../Goal` so `Chaser.goal` resolves to the `Goal` node at runtime, steer with `NavigationAgent2D.get_next_path_position()`, smooth motion with `velocity.lerp(...)`, and implement `_on_timer_timeout()` so it updates `navigation_agent.target_position = goal.global_position`. Restore a `Chaser/Navigation` `Node2D` containing a `NavigationAgent2D` and a `Timer` with `wait_time` `0.1`, with the timer connected to `_on_timer_timeout()`. Keep `Chaser` on collision layer `2`, set its motion mode to floating, keep `wall_min_slide_angle` at `0`, and keep the TileMap as a child of `NavigationRegion2D` with layer `0` named `Fence`, layer `1` named `Terrain`, and the terrain layer z-index at `-1` so the fence obstacle layout remains part of the restored navigation setup.",,0,,False,not_shader
task_0251,Tilemap Guard Beacon Variant B,"Restore the chase setup in `res://main.tscn` so the existing `Guard` `CharacterBody2D` is configured for obstacle-aware movement toward the existing `Beacon` `Area2D`. Recreate `res://Guard.gd`, attach it back to `Guard`, export a `beacon: Node2D`, assign it to `../Beacon` so `Guard.beacon` resolves to the `Beacon` node at runtime, steer with `NavigationAgent2D.get_next_path_position()`, smooth motion with `velocity.lerp(...)`, and implement `_on_timer_timeout()` so it updates `navigation_agent.target_position = beacon.global_position`. Restore a `Guard/Navigation` `Node2D` containing a `NavigationAgent2D` and a `Timer` with `wait_time` `0.1`, with the timer connected to `_on_timer_timeout()`. Keep `Guard` on collision layer `2`, set its motion mode to floating, keep `wall_min_slide_angle` at `0`, and keep the TileMap as a child of `NavigationRegion2D` with layer `0` named `Fence`, layer `1` named `Terrain`, and the terrain layer z-index at `-1` so the fence obstacle layout remains part of the restored navigation setup.",,0,,False,not_shader
task_0252,Tilemap Drone Focus Variant C,"Restore the chase setup in `res://main.tscn` so the existing `Drone` `CharacterBody2D` is configured for obstacle-aware movement toward the existing `Focus` `Area2D`. Recreate `res://Drone.gd`, attach it back to `Drone`, export a `focus: Node2D`, assign it to `../Focus` so `Drone.focus` resolves to the `Focus` node at runtime, steer with `NavigationAgent2D.get_next_path_position()`, smooth motion with `velocity.lerp(...)`, and implement `_on_timer_timeout()` so it updates `navigation_agent.target_position = focus.global_position`. Restore a `Drone/Navigation` `Node2D` containing a `NavigationAgent2D` and a `Timer` with `wait_time` `0.1`, with the timer connected to `_on_timer_timeout()`. Keep `Drone` on collision layer `2`, set its motion mode to floating, keep `wall_min_slide_angle` at `0`, and keep the TileMap as a child of `NavigationRegion2D` with layer `0` named `Fence`, layer `1` named `Terrain`, and the terrain layer z-index at `-1` so the fence obstacle layout remains part of the restored navigation setup.",,0,,False,not_shader
task_0253,Tilemap Hunter Marker Variant D,"Restore the chase setup in `res://main.tscn` so the existing `Hunter` `CharacterBody2D` is configured for obstacle-aware movement toward the existing `Marker` `Area2D`. Recreate `res://Hunter.gd`, attach it back to `Hunter`, export a `marker: Node2D`, assign it to `../Marker` so `Hunter.marker` resolves to the `Marker` node at runtime, steer with `NavigationAgent2D.get_next_path_position()`, smooth motion with `velocity.lerp(...)`, and implement `_on_timer_timeout()` so it updates `navigation_agent.target_position = marker.global_position`. Restore a `Hunter/Navigation` `Node2D` containing a `NavigationAgent2D` and a `Timer` with `wait_time` `0.1`, with the timer connected to `_on_timer_timeout()`. Keep `Hunter` on collision layer `2`, set its motion mode to floating, keep `wall_min_slide_angle` at `0`, and keep the TileMap as a child of `NavigationRegion2D` with layer `0` named `Fence`, layer `1` named `Terrain`, and the terrain layer z-index at `-1` so the fence obstacle layout remains part of the restored navigation setup.",,0,,False,not_shader
task_0254,Tilemap Seeker Objective Variant E,"Restore the chase setup in `res://main.tscn` so the existing `Seeker` `CharacterBody2D` is configured for obstacle-aware movement toward the existing `Objective` `Area2D`. Recreate `res://Seeker.gd`, attach it back to `Seeker`, export a `objective: Node2D`, assign it to `../Objective` so `Seeker.objective` resolves to the `Objective` node at runtime, steer with `NavigationAgent2D.get_next_path_position()`, smooth motion with `velocity.lerp(...)`, and implement `_on_timer_timeout()` so it updates `navigation_agent.target_position = objective.global_position`. Restore a `Seeker/Navigation` `Node2D` containing a `NavigationAgent2D` and a `Timer` with `wait_time` `0.1`, with the timer connected to `_on_timer_timeout()`. Keep `Seeker` on collision layer `2`, set its motion mode to floating, keep `wall_min_slide_angle` at `0`, and keep the TileMap as a child of `NavigationRegion2D` with layer `0` named `Fence`, layer `1` named `Terrain`, and the terrain layer z-index at `-1` so the fence obstacle layout remains part of the restored navigation setup.",,0,,False,not_shader
task_0255,Tilemap Bot Checkpoint Variant F,"Restore the chase setup in `res://main.tscn` so the existing `Bot` `CharacterBody2D` is configured for obstacle-aware movement toward the existing `Checkpoint` `Area2D`. Recreate `res://Bot.gd`, attach it back to `Bot`, export a `checkpoint: Node2D`, assign it to `../Checkpoint` so `Bot.checkpoint` resolves to the `Checkpoint` node at runtime, steer with `NavigationAgent2D.get_next_path_position()`, smooth motion with `velocity.lerp(...)`, and implement `_on_timer_timeout()` so it updates `navigation_agent.target_position = checkpoint.global_position`. Restore a `Bot/Navigation` `Node2D` containing a `NavigationAgent2D` and a `Timer` with `wait_time` `0.1`, with the timer connected to `_on_timer_timeout()`. Keep `Bot` on collision layer `2`, set its motion mode to floating, keep `wall_min_slide_angle` at `0`, and keep the TileMap as a child of `NavigationRegion2D` with layer `0` named `Fence`, layer `1` named `Terrain`, and the terrain layer z-index at `-1` so the fence obstacle layout remains part of the restored navigation setup.",,0,,False,not_shader
task_0256,Tank UI Signals Exact,"Restore the missing gameplay HUD and its signal wiring. Add `res://scenes/game.tscn` with a `game` `Node2D` root that instances child nodes named `World`, `Tank`, and `UI`, add `res://scenes/game.gd`, bind its exported `tank` and `ui` references to the `Tank` and `UI` children, and set `application/run/main_scene` to `res://scenes/game.tscn`. Recreate `res://scenes/ui/ui.tscn` and `res://scenes/ui/ui.gd` so the HUD exposes a unique-name `Score` `Label` and a unique-name `ReloadProgress` `TextureProgressBar`. `Score` must start at `0`. `ReloadProgress` must start full, fill from bottom to top, use a `0.0` to `1.0` range, and step in `0.1` increments. Set `ReloadProgress.texture_under` to an `AtlasTexture` built from `res://assets/sprites/ammo_ui_icon.png` with region `Rect2(0, 0, 16, 16)`, and set `ReloadProgress.texture_progress` to an `AtlasTexture` built from the same PNG with region `Rect2(0, 16, 16, 16)`. Wire the existing tank, weapon, and pickup flow so collecting a pickup increases the score by `100`, firing updates the reload bar while the timer is running, and the reload bar returns to full when reloading completes.",,0,,False,not_shader
task_0257,Tank Battle HUD Wiring,"Restore the missing gameplay HUD and its signal wiring. Add `res://scenes/game.tscn` with a `game` `Node2D` root that instances child nodes named `World`, `Tank`, and `UI`, add `res://scenes/game.gd`, bind its exported `player_tank` and `hud` references to the `Tank` and `UI` children, and set `application/run/main_scene` to `res://scenes/game.tscn`. Recreate `res://scenes/ui/ui.tscn` and `res://scenes/ui/ui.gd` so the HUD exposes a unique-name `Score` `Label` and a unique-name `ReloadProgress` `TextureProgressBar`. `Score` must start at `0`. `ReloadProgress` must start full, use `res://assets/sprites/ammo_ui_icon.png` for both its under and progress textures, fill from bottom to top, use a `0.0` to `1.0` range, and step in `0.1` increments. Wire the existing tank, weapon, and pickup flow so collecting a pickup increases the score by `75`, firing updates the reload bar while the timer is running, and the reload bar returns to full when reloading completes.",,0,,False,not_shader
task_0258,Tank Status Overlay Restore,"Restore the missing gameplay HUD and its signal wiring. Add `res://scenes/game.tscn` with a `game` `Node2D` root that instances child nodes named `World`, `Tank`, and `UI`, add `res://scenes/game.gd`, bind its exported `tank_node` and `status_ui` references to the `Tank` and `UI` children, and set `application/run/main_scene` to `res://scenes/game.tscn`. Recreate `res://scenes/ui/ui.tscn` and `res://scenes/ui/ui.gd` so the HUD exposes a unique-name `Score` `Label` and a unique-name `ReloadProgress` `TextureProgressBar`. `Score` must start at `0`. `ReloadProgress` must start full, use `res://assets/sprites/ammo_ui_icon.png` for both its under and progress textures, fill from bottom to top, use a `0.0` to `1.0` range, and step in `0.2` increments. Wire the existing tank, weapon, and pickup flow so collecting a pickup increases the score by `125`, firing updates the reload bar while the timer is running, and the reload bar returns to full when reloading completes.",,0,,False,not_shader
task_0259,Tank Overlay Signal Repair,"Restore the missing gameplay HUD and its signal wiring. Add `res://scenes/game.tscn` with a `game` `Node2D` root that instances child nodes named `World`, `Tank`, and `UI`, add `res://scenes/game.gd`, bind its exported `vehicle` and `overlay` references to the `Tank` and `UI` children, and set `application/run/main_scene` to `res://scenes/game.tscn`. Recreate `res://scenes/ui/ui.tscn` and `res://scenes/ui/ui.gd` so the HUD exposes a unique-name `Score` `Label` and a unique-name `ReloadProgress` `TextureProgressBar`. `Score` must start at `0`. `ReloadProgress` must start full, use `res://assets/sprites/ammo_ui_icon.png` for both its under and progress textures, fill from bottom to top, use a `0.0` to `1.0` range, and step in `0.05` increments. Wire the existing tank, weapon, and pickup flow so collecting a pickup increases the score by `40`, firing updates the reload bar while the timer is running, and the reload bar returns to full when reloading completes.",,0,,False,not_shader
